player_total,is_soft,dealer_up,true_count,best_action,Q_hit,Q_stand,Q_double,Q_surrender,thorp_action,matches_thorp,visit_count
7,False,3,-1,H,0.0833,-0.5000,-0.5000,-0.5000,H,True,26
7,False,3,0,H,0.0851,-0.5000,-0.5000,-0.5000,H,True,84
7,False,3,1,H,0.1724,-0.5000,-0.5000,-0.5000,H,True,19
7,False,3,2,H,0.2000,-0.5000,-0.5000,-0.5000,H,True,10
7,False,3,3,H,0.2000,-0.5000,-0.5000,-0.5000,H,True,5
7,False,3,4,H,0.2667,-0.5000,-0.5000,-0.5000,H,True,5
7,False,3,5,H,0.4615,-0.5000,-0.5000,-0.5000,H,True,3
7,False,4,-5,H,0.2500,-0.5000,-0.5000,-0.5000,H,True,6
7,False,4,-4,H,0.2667,-0.5000,-0.5000,-0.5000,H,True,5
7,False,4,-3,H,0.2500,-0.5000,-0.5000,-0.5000,H,True,10
7,False,4,-2,H,0.3571,-0.5000,-0.5000,-0.5000,H,True,18
7,False,4,-1,H,0.0769,-0.5000,-0.5000,-0.5000,H,True,16
7,False,4,0,H,-0.0805,-0.5000,-0.5000,-0.5000,H,True,77
7,False,4,1,H,0.1000,-0.5000,-0.5000,-0.5000,H,True,20
7,False,4,2,H,0.3158,-0.5000,-0.5000,-0.5000,H,True,9
7,False,4,3,H,0.1875,-0.5000,-0.5000,-0.5000,H,True,6
7,False,4,4,H,0.1538,-0.5000,-0.5000,-0.5000,H,True,3
7,False,4,5,H,0.4545,-0.5000,-0.5000,-0.5000,H,True,1
7,False,5,-5,H,0.3333,-0.5000,-0.5000,-0.5000,H,True,14
7,False,5,-4,H,0.5455,-0.5000,-0.5000,-0.5000,H,True,1
7,False,5,-3,H,0.6250,-0.5000,-0.5000,-0.5000,H,True,6
7,False,5,-2,H,0.2353,-0.5000,-0.5000,-0.5000,H,True,7
7,False,5,-1,H,-0.0606,-0.5000,-0.5000,-0.5000,H,True,23
7,False,5,0,H,0.1758,-0.5000,-0.5000,-0.5000,H,True,81
7,False,5,1,H,0.0000,-0.5000,-0.5000,-0.5000,H,True,16
7,False,5,2,H,0.2632,-0.5000,-0.5000,-0.5000,H,True,9
7,False,5,3,H,0.3333,-0.5000,-0.5000,-0.5000,H,True,8
7,False,5,4,H,0.4615,-0.5000,-0.5000,-0.5000,H,True,3
7,False,5,5,H,0.3571,-0.5000,-0.5000,-0.5000,H,True,4
7,False,6,-5,H,0.3636,-0.5000,-0.5000,-0.5000,H,True,12
7,False,6,-4,H,0.5455,-0.5000,-0.5000,-0.5000,H,True,1
7,False,6,-3,H,0.1667,-0.5000,-0.5000,-0.5000,H,True,8
7,False,6,-2,H,0.3200,-0.5000,-0.5000,-0.5000,H,True,15
7,False,6,-1,H,0.0769,-0.5000,-0.5000,-0.5000,H,True,29
7,False,6,0,H,0.1165,-0.5000,-0.5000,-0.5000,H,True,93
7,False,6,1,H,0.1724,-0.5000,-0.5000,-0.5000,H,True,19
7,False,6,2,H,0.2609,-0.5000,-0.5000,-0.5000,H,True,13
7,False,6,3,H,0.3333,-0.5000,-0.5000,-0.5000,H,True,5
7,False,6,4,H,0.4667,-0.5000,-0.5000,-0.5000,H,True,5
7,False,6,5,H,0.3077,-0.5000,-0.5000,-0.5000,H,True,3
7,False,7,-5,H,0.3846,-0.5000,-0.5000,-0.5000,H,True,3
7,False,7,-4,H,0.1765,-0.5000,-0.5000,-0.5000,H,True,7
7,False,7,-3,H,0.3750,-0.5000,-0.5000,-0.5000,H,True,6
7,False,7,-2,H,-0.0370,-0.5000,-0.5000,-0.5000,H,True,17
7,False,7,-1,H,-0.0882,-0.5000,-0.5000,-0.5000,H,True,24
7,False,7,0,H,0.0465,-0.5000,-0.5000,-0.5000,H,True,76
7,False,7,1,H,-0.0323,-0.5000,-0.5000,-0.5000,H,True,21
7,False,7,2,H,0.3000,-0.5000,-0.5000,-0.5000,H,True,10
7,False,7,3,H,0.2500,-0.5000,-0.5000,-0.5000,H,True,6
7,False,7,4,H,0.4615,-0.5000,-0.5000,-0.5000,H,True,3
7,False,7,5,H,0.5000,-0.5000,-0.5000,-0.5000,H,True,4
7,False,8,-5,H,0.2222,-0.5000,-0.5000,-0.5000,H,True,8
7,False,8,-4,H,0.3077,-0.5000,-0.5000,-0.5000,H,True,3
7,False,8,-3,H,0.2222,-0.5000,-0.5000,-0.5000,H,True,8
7,False,8,-2,H,0.2778,-0.5000,-0.5000,-0.5000,H,True,8
7,False,8,-1,H,0.2333,-0.5000,-0.5000,-0.5000,H,True,20
7,False,8,0,H,-0.1978,-0.5000,-0.5000,-0.5000,H,True,81
7,False,8,1,H,0.1379,-0.5000,-0.5000,-0.5000,H,True,19
7,False,8,2,H,0.1667,-0.5000,-0.5000,-0.5000,H,True,8
7,False,8,3,H,0.2857,-0.5000,-0.5000,-0.5000,H,True,4
7,False,8,4,H,0.4167,-0.5000,-0.5000,-0.5000,H,True,2
7,False,8,5,H,0.5455,-0.5000,-0.5000,-0.5000,H,True,1
7,False,9,-5,H,0.3125,-0.5000,-0.5000,-0.5000,H,True,6
7,False,9,-4,H,0.4000,-0.5000,-0.5000,-0.5000,H,True,5
7,False,9,-3,H,0.0000,-0.5000,-0.5000,-0.5000,H,True,8
7,False,9,-2,H,0.0769,-0.5000,-0.5000,-0.5000,H,True,16
7,False,9,-1,H,-0.1333,-0.5000,-0.5000,-0.5000,H,True,20
7,False,9,0,H,-0.2637,-0.5000,-0.5000,-0.5000,H,True,81
7,False,9,1,H,-0.0588,-0.5000,-0.5000,-0.5000,H,True,24
7,False,9,2,H,-0.0833,-0.5000,-0.5000,-0.5000,H,True,14
7,False,9,3,H,-0.0476,-0.5000,-0.5000,-0.5000,H,True,11
7,False,9,4,H,0.4167,-0.5000,-0.5000,-0.5000,H,True,2
7,False,9,5,H,0.2500,-0.5000,-0.5000,-0.5000,H,True,2
7,False,10,-5,H,0.1600,-0.5000,-0.5000,-0.5000,H,True,15
7,False,10,-4,H,0.1481,-0.5000,-0.5000,-0.5000,H,True,17
7,False,10,-3,H,-0.1750,-0.5000,-0.5000,-0.5000,H,True,30
7,False,10,-2,H,-0.1500,-0.5000,-0.5000,-0.5000,H,True,50
7,False,10,-1,H,-0.3776,-0.5000,-0.5000,-0.5000,H,True,88
7,False,10,0,H,-0.2132,-0.5000,-0.5000,-0.5000,H,True,323
7,False,10,1,H,-0.2222,-0.5000,-0.5000,-0.5000,H,True,71
7,False,10,2,H,0.0000,-0.5000,-0.5000,-0.5000,H,True,32
7,False,10,3,H,-0.1613,-0.5000,-0.5000,-0.5000,H,True,21
7,False,10,4,H,-0.2400,-0.5000,-0.5000,-0.5000,H,True,15
7,False,10,5,H,0.3000,-0.5000,-0.5000,-0.5000,H,True,10
7,False,11,-5,H,0.2308,-0.5000,-0.5000,-0.5000,H,True,3
7,False,11,-4,H,0.4667,-0.5000,-0.5000,-0.5000,H,True,5
7,False,11,-3,H,0.4167,-0.5000,-0.5000,-0.5000,H,True,2
7,False,11,-2,H,0.0526,-0.5000,-0.5000,-0.5000,H,True,9
7,False,11,-1,H,-0.0435,-0.5000,-0.5000,-0.5000,H,True,13
7,False,11,0,H,-0.2963,-0.5000,-0.5000,-0.5000,H,True,71
7,False,11,1,H,-0.1143,-0.5000,-0.5000,-0.5000,H,True,25
7,False,11,2,H,0.2500,-0.5000,-0.5000,-0.5000,H,True,6
7,False,11,3,H,0.0556,-0.5000,-0.5000,-0.5000,H,True,8
7,False,11,4,H,0.5833,-0.5000,-0.5000,-0.5000,H,True,2
7,False,11,5,H,0.2143,-0.5000,-0.5000,-0.5000,H,True,4
8,False,2,-5,H,0.1923,-0.5000,-0.5000,-0.5000,H,True,16
8,False,2,-4,H,0.4167,-0.5000,-0.5000,-0.5000,H,True,2
8,False,2,-3,H,0.3333,-0.5000,-0.5000,-0.5000,H,True,14
8,False,2,-2,H,0.1333,-0.5000,-0.5000,-0.5000,H,True,5
8,False,2,-1,H,0.2941,-0.5000,-0.5000,-0.5000,H,True,24
8,False,2,0,H,0.0400,-0.5000,-0.5000,-0.5000,H,True,90
8,False,2,1,H,0.0270,-0.5000,-0.5000,-0.5000,H,True,27
8,False,2,2,H,-0.0417,-0.5000,-0.5000,-0.5000,H,True,14
8,False,2,3,H,0.4286,-0.5000,-0.5000,-0.5000,H,True,4
8,False,2,4,H,0.6429,-0.5000,-0.5000,-0.5000,H,True,4
8,False,2,5,H,0.2143,-0.5000,-0.5000,-0.5000,H,True,4
8,False,3,-5,H,0.2222,-0.5000,-0.5000,-0.5000,H,True,8
8,False,3,-4,H,0.5500,-0.5000,-0.5000,-0.5000,H,True,10
8,False,3,-3,H,0.2000,-0.5000,-0.5000,-0.5000,H,True,10
8,False,3,-2,H,0.1786,-0.5000,-0.5000,-0.5000,H,True,18
8,False,3,-1,H,-0.0244,-0.5000,-0.5000,-0.5000,H,True,31
8,False,3,0,H,0.1290,-0.5000,-0.5000,-0.5000,H,True,114
8,False,3,1,H,0.3611,-0.5000,-0.5000,-0.5000,H,True,26
8,False,3,2,H,0.4091,-0.5000,-0.5000,-0.5000,H,True,12
8,False,3,3,H,0.0952,-0.5000,-0.5000,-0.5000,H,True,11
8,False,3,4,H,0.2500,-0.5000,-0.5000,-0.5000,H,True,2
8,False,3,5,H,0.4615,-0.5000,-0.5000,-0.5000,H,True,3
8,False,4,-5,H,0.0952,-0.5000,-0.5000,-0.5000,H,True,11
8,False,4,-4,H,0.1250,-0.5000,-0.5000,-0.5000,H,True,6
8,False,4,-3,H,0.3158,-0.5000,-0.5000,-0.5000,H,True,9
8,False,4,-2,H,0.3200,-0.5000,-0.5000,-0.5000,H,True,15
8,False,4,-1,H,0.1591,-0.5000,-0.5000,-0.5000,H,True,34
8,False,4,0,H,0.1040,-0.5000,-0.5000,-0.5000,H,True,115
8,False,4,1,H,-0.2162,-0.5000,-0.5000,-0.5000,H,True,27
8,False,4,2,H,0.2727,-0.5000,-0.5000,-0.5000,H,True,12
8,False,4,3,H,0.3750,-0.5000,-0.5000,-0.5000,H,True,6
8,False,4,4,H,0.4545,-0.5000,-0.5000,-0.5000,H,True,1
8,False,4,5,H,0.2222,-0.5000,-0.5000,-0.5000,H,True,8
8,False,5,-5,H,0.6429,-0.5000,-0.5000,-0.5000,H,True,4
8,False,5,-4,H,0.2667,-0.5000,-0.5000,-0.5000,H,True,5
8,False,5,-3,H,0.2143,-0.5000,-0.5000,-0.5000,H,True,4
8,False,5,-2,H,-0.2400,-0.5000,-0.5000,-0.5000,H,True,15
8,False,5,-1,H,0.2683,-0.5000,-0.5000,-0.5000,H,True,31
8,False,5,0,H,0.0617,-0.5000,-0.5000,-0.5000,H,True,71
8,False,5,1,H,0.1429,-0.5000,-0.5000,-0.5000,H,True,18
8,False,5,2,H,0.4211,-0.5000,-0.5000,-0.5000,H,True,9
8,False,5,3,H,0.1176,-0.5000,-0.5000,-0.5000,H,True,7
8,False,5,4,H,0.4167,-0.5000,-0.5000,-0.5000,H,True,2
8,False,5,5,H,0.3636,-0.5000,-0.5000,-0.5000,H,True,1
8,False,6,-5,H,0.1053,-0.5000,-0.5000,-0.5000,H,True,9
8,False,6,-4,H,0.4000,-0.5000,-0.5000,-0.5000,H,True,5
8,False,6,-3,H,0.1739,-0.5000,-0.5000,-0.5000,H,True,13
8,False,6,-2,H,0.3158,-0.5000,-0.5000,-0.5000,H,True,9
8,False,6,-1,H,0.2821,-0.5000,-0.5000,-0.5000,H,True,29
8,False,6,0,H,0.1720,-0.5000,-0.5000,-0.5000,H,True,83
8,False,6,1,H,0.2424,-0.5000,-0.5000,-0.5000,H,True,23
8,False,6,2,H,0.4667,-0.5000,-0.5000,-0.5000,H,True,5
8,False,6,3,H,0.4615,-0.5000,-0.5000,-0.5000,H,True,3
8,False,6,4,H,0.4545,-0.5000,-0.5000,-0.5000,H,True,1
8,False,6,5,H,0.5000,-0.5000,-0.5000,-0.5000,H,True,0
8,False,7,-5,H,0.3333,-0.5000,-0.5000,-0.5000,H,True,8
8,False,7,-4,H,0.3529,-0.5000,-0.5000,-0.5000,H,True,7
8,False,7,-3,H,0.3333,-0.5000,-0.5000,-0.5000,H,True,11
8,False,7,-2,H,0.1600,-0.5000,-0.5000,-0.5000,H,True,15
8,False,7,-1,H,0.1795,-0.5000,-0.5000,-0.5000,H,True,29
8,False,7,0,H,0.3241,-0.5000,-0.5000,-0.5000,H,True,98
8,False,7,1,H,0.2195,-0.5000,-0.5000,-0.5000,H,True,31
8,False,7,2,H,0.1600,-0.5000,-0.5000,-0.5000,H,True,15
8,False,7,3,H,0.0526,-0.5000,-0.5000,-0.5000,H,True,9
8,False,7,4,H,0.1538,-0.5000,-0.5000,-0.5000,H,True,3
8,False,7,5,H,0.1538,-0.5000,-0.5000,-0.5000,H,True,3
8,False,8,-5,H,0.2500,-0.5000,-0.5000,-0.5000,H,True,6
8,False,8,-4,H,0.2222,-0.5000,-0.5000,-0.5000,H,True,8
8,False,8,-3,H,0.3636,-0.5000,-0.5000,-0.5000,H,True,12
8,False,8,-2,H,0.2273,-0.5000,-0.5000,-0.5000,H,True,12
8,False,8,-1,H,0.1935,-0.5000,-0.5000,-0.5000,H,True,21
8,False,8,0,H,-0.0900,-0.5000,-0.5000,-0.5000,H,True,90
8,False,8,1,H,0.1935,-0.5000,-0.5000,-0.5000,H,True,21
8,False,8,2,H,0.3810,-0.5000,-0.5000,-0.5000,H,True,11
8,False,8,3,H,0.1875,-0.5000,-0.5000,-0.5000,H,True,6
8,False,8,4,H,0.3750,-0.5000,-0.5000,-0.5000,H,True,6
8,False,8,5,H,0.5714,-0.5000,-0.5000,-0.5000,H,True,4
8,False,9,-5,H,0.2353,-0.5000,-0.5000,-0.5000,H,True,7
8,False,9,-4,H,0.2667,-0.5000,-0.5000,-0.5000,H,True,5
8,False,9,-3,H,0.1176,-0.5000,-0.5000,-0.5000,H,True,7
8,False,9,-2,H,0.1739,-0.5000,-0.5000,-0.5000,H,True,13
8,False,9,-1,H,-0.1579,-0.5000,-0.5000,-0.5000,H,True,28
8,False,9,0,H,-0.1071,-0.5000,-0.5000,-0.5000,H,True,102
8,False,9,1,H,0.3590,-0.5000,-0.5000,-0.5000,H,True,29
8,False,9,2,H,-0.0303,-0.5000,-0.5000,-0.5000,H,True,23
8,False,9,3,H,0.4286,-0.5000,-0.5000,-0.5000,H,True,4
8,False,9,4,H,0.2353,-0.5000,-0.5000,-0.5000,H,True,7
8,False,9,5,H,0.3077,-0.5000,-0.5000,-0.5000,H,True,3
8,False,10,-5,H,-0.0294,-0.5000,-0.5000,-0.5000,H,True,24
8,False,10,-4,H,0.0303,-0.5000,-0.5000,-0.5000,H,True,23
8,False,10,-3,H,-0.2326,-0.5000,-0.5000,-0.5000,H,True,33
8,False,10,-2,H,-0.2836,-0.5000,-0.5000,-0.5000,H,True,57
8,False,10,-1,H,-0.2906,-0.5000,-0.5000,-0.5000,H,True,107
8,False,10,0,H,-0.2641,-0.5000,-0.5000,-0.5000,H,True,399
8,False,10,1,H,-0.1478,-0.5000,-0.5000,-0.5000,H,True,105
8,False,10,2,H,-0.1579,-0.5000,-0.5000,-0.5000,H,True,47
8,False,10,3,H,-0.0270,-0.5000,-0.5000,-0.5000,H,True,27
8,False,10,4,H,-0.1739,-0.5000,-0.5000,-0.5000,H,True,13
8,False,10,5,H,-0.0000,-0.5000,-0.5000,-0.5000,H,True,9
8,False,11,-5,H,0.2143,-0.5000,-0.5000,-0.5000,H,True,4
8,False,11,-4,H,0.1429,-0.5000,-0.5000,-0.5000,H,True,4
8,False,11,-3,H,0.3571,-0.5000,-0.5000,-0.5000,H,True,4
8,False,11,-2,H,0.3810,-0.5000,-0.5000,-0.5000,H,True,11
8,False,11,-1,H,-0.2000,-0.5000,-0.5000,-0.5000,H,True,20
8,False,11,0,H,-0.0118,-0.5000,-0.5000,-0.5000,H,True,75
8,False,11,1,H,0.0455,-0.5000,-0.5000,-0.5000,H,True,12
8,False,11,2,H,0.2273,-0.5000,-0.5000,-0.5000,H,True,12
8,False,11,3,H,0.3125,-0.5000,-0.5000,-0.5000,H,True,6
8,False,11,4,H,0.1538,-0.5000,-0.5000,-0.5000,H,True,3
8,False,11,5,H,0.4167,-0.5000,-0.5000,-0.5000,H,True,2
9,False,2,-5,H,0.2609,-0.5000,-0.5000,-0.5000,H,True,13
9,False,2,-4,H,0.4000,-0.5000,-0.5000,-0.5000,H,True,10
9,False,2,-3,H,0.2000,-0.5000,-0.5000,-0.5000,H,True,10
9,False,2,-2,H,0.3571,-0.5000,-0.5000,-0.5000,H,True,18
9,False,2,-1,H,0.1778,-0.5000,-0.5000,-0.5000,H,True,35
9,False,2,0,H,0.0672,-0.5000,-0.5000,-0.5000,H,True,124
9,False,2,1,H,0.1395,-0.5000,-0.5000,-0.5000,H,True,33
9,False,2,2,H,0.2500,-0.5000,-0.5000,-0.5000,H,True,18
9,False,2,3,H,0.3529,-0.5000,-0.5000,-0.5000,H,True,7
9,False,2,4,H,0.6154,-0.5000,-0.5000,-0.5000,H,True,3
9,False,2,5,H,0.3077,-0.5000,-0.5000,-0.5000,H,True,3
9,False,3,-5,D,-0.5000,-0.5000,-0.0588,-0.5000,D,True,7
9,False,3,-4,D,-0.5000,-0.5000,0.3125,-0.5000,D,True,6
9,False,3,-3,D,-0.5000,-0.5000,0.3600,-0.5000,D,True,15
9,False,3,-2,D,-0.5000,-0.5000,0.3214,-0.5000,D,True,18
9,False,3,-1,D,-0.5000,-0.5000,0.3488,-0.5000,D,True,33
9,False,3,0,D,-0.5000,-0.5000,0.5929,-0.5000,D,True,130
9,False,3,1,D,-0.5000,-0.5000,0.3846,-0.5000,D,True,29
9,False,3,2,D,-0.5000,-0.5000,0.1071,-0.5000,D,True,18
9,False,3,3,D,-0.5000,-0.5000,0.9500,-0.5000,D,True,10
9,False,3,4,D,-0.5000,-0.5000,0.9286,-0.5000,D,True,4
9,False,3,5,D,-0.5000,-0.5000,0.3125,-0.5000,D,True,6
9,False,4,-5,D,-0.5000,-0.5000,0.4815,-0.5000,D,True,17
9,False,4,-4,D,-0.5000,-0.5000,0.0588,-0.5000,D,True,7
9,False,4,-3,D,-0.5000,-0.5000,-0.1667,-0.5000,D,True,8
9,False,4,-2,D,-0.5000,-0.5000,0.0400,-0.5000,D,True,15
9,False,4,-1,D,-0.5000,-0.5000,0.4222,-0.5000,D,True,35
9,False,4,0,D,-0.5000,-0.5000,0.2129,-0.5000,D,True,145
9,False,4,1,D,-0.5000,-0.5000,0.3171,-0.5000,D,True,31
9,False,4,2,D,-0.5000,-0.5000,0.3750,-0.5000,D,True,14
9,False,4,3,D,-0.5000,-0.5000,0.2143,-0.5000,D,True,4
9,False,4,4,D,-0.5000,-0.5000,0.2308,-0.5000,D,True,3
9,False,4,5,D,-0.5000,-0.5000,0.5000,-0.5000,D,True,8
9,False,5,-5,D,-0.5000,-0.5000,0.3500,-0.5000,D,True,10
9,False,5,-4,D,-0.5000,-0.5000,-0.1765,-0.5000,D,True,7
9,False,5,-3,D,-0.5000,-0.5000,-0.0435,-0.5000,D,True,13
9,False,5,-2,D,-0.5000,-0.5000,0.1563,-0.5000,D,True,22
9,False,5,-1,D,-0.5000,-0.5000,-0.0732,-0.5000,D,True,31
9,False,5,0,D,-0.5000,-0.5000,0.4215,-0.5000,D,True,111
9,False,5,1,D,-0.5000,-0.5000,0.3250,-0.5000,D,True,30
9,False,5,2,D,-0.5000,-0.5000,0.7778,-0.5000,D,True,17
9,False,5,3,D,-0.5000,-0.5000,0.8500,-0.5000,D,True,10
9,False,5,4,D,-0.5000,-0.5000,1.1176,-0.5000,D,True,7
9,False,5,5,D,-0.5000,-0.5000,0.9286,-0.5000,D,True,4
9,False,6,-5,D,-0.5000,-0.5000,0.2500,-0.5000,D,True,18
9,False,6,-4,D,-0.5000,-0.5000,0.0526,-0.5000,D,True,9
9,False,6,-3,H,-0.5000,-0.5000,-0.5357,-0.5000,D,False,18
9,False,6,-2,D,-0.5000,-0.5000,0.5238,-0.5000,D,True,11
9,False,6,-1,D,-0.5000,-0.5000,1.0000,-0.5000,D,True,39
9,False,6,0,D,-0.5000,-0.5000,0.6159,-0.5000,D,True,128
9,False,6,1,D,-0.5000,-0.5000,0.5682,-0.5000,D,True,34
9,False,6,2,D,-0.5000,-0.5000,0.4333,-0.5000,D,True,20
9,False,6,3,D,-0.5000,-0.5000,0.2500,-0.5000,D,True,10
9,False,6,4,D,-0.5000,-0.5000,0.8125,-0.5000,D,True,6
9,False,6,5,D,-0.5000,-0.5000,0.7333,-0.5000,D,True,5
9,False,7,-5,H,0.4737,-0.5000,-0.5000,-0.5000,H,True,9
9,False,7,-4,H,0.3750,-0.5000,-0.5000,-0.5000,H,True,6
9,False,7,-3,H,0.3478,-0.5000,-0.5000,-0.5000,H,True,13
9,False,7,-2,H,0.1935,-0.5000,-0.5000,-0.5000,H,True,21
9,False,7,-1,H,0.2941,-0.5000,-0.5000,-0.5000,H,True,41
9,False,7,0,H,0.1818,-0.5000,-0.5000,-0.5000,H,True,122
9,False,7,1,H,0.3947,-0.5000,-0.5000,-0.5000,H,True,28
9,False,7,2,H,0.1500,-0.5000,-0.5000,-0.5000,H,True,10
9,False,7,3,H,0.3125,-0.5000,-0.5000,-0.5000,H,True,6
9,False,7,4,H,0.3889,-0.5000,-0.5000,-0.5000,H,True,8
9,False,7,5,H,0.4286,-0.5000,-0.5000,-0.5000,H,True,4
9,False,8,-5,H,0.3846,-0.5000,-0.5000,-0.5000,H,True,3
9,False,8,-4,H,0.1875,-0.5000,-0.5000,-0.5000,H,True,6
9,False,8,-3,H,0.1304,-0.5000,-0.5000,-0.5000,H,True,13
9,False,8,-2,H,0.3611,-0.5000,-0.5000,-0.5000,H,True,26
9,False,8,-1,H,0.2449,-0.5000,-0.5000,-0.5000,H,True,39
9,False,8,0,H,0.1724,-0.5000,-0.5000,-0.5000,H,True,106
9,False,8,1,H,0.4390,-0.5000,-0.5000,-0.5000,H,True,31
9,False,8,2,H,0.4167,-0.5000,-0.5000,-0.5000,H,True,14
9,False,8,3,H,0.2353,-0.5000,-0.5000,-0.5000,H,True,7
9,False,8,4,H,0.3500,-0.5000,-0.5000,-0.5000,H,True,10
9,False,8,5,H,0.2500,-0.5000,-0.5000,-0.5000,H,True,2
9,False,9,-5,H,0.3125,-0.5000,-0.5000,-0.5000,H,True,6
9,False,9,-4,H,0.3750,-0.5000,-0.5000,-0.5000,H,True,6
9,False,9,-3,H,0.2000,-0.5000,-0.5000,-0.5000,H,True,10
9,False,9,-2,H,0.0000,-0.5000,-0.5000,-0.5000,H,True,23
9,False,9,-1,H,0.1842,-0.5000,-0.5000,-0.5000,H,True,28
9,False,9,0,H,0.0894,-0.5000,-0.5000,-0.5000,H,True,113
9,False,9,1,H,0.0526,-0.5000,-0.5000,-0.5000,H,True,28
9,False,9,2,H,0.2222,-0.5000,-0.5000,-0.5000,H,True,8
9,False,9,3,H,0.3684,-0.5000,-0.5000,-0.5000,H,True,9
9,False,9,4,H,0.4167,-0.5000,-0.5000,-0.5000,H,True,2
9,False,9,5,H,0.2857,-0.5000,-0.5000,-0.5000,H,True,4
9,False,10,-5,H,-0.0698,-0.5000,-0.5000,-0.5000,H,True,33
9,False,10,-4,H,0.0270,-0.5000,-0.5000,-0.5000,H,True,27
9,False,10,-3,H,-0.0930,-0.5000,-0.5000,-0.5000,H,True,33
9,False,10,-2,H,0.1343,-0.5000,-0.5000,-0.5000,H,True,57
9,False,10,-1,H,-0.1053,-0.5000,-0.5000,-0.5000,H,True,142
9,False,10,0,H,-0.1198,-0.5000,-0.5000,-0.5000,H,True,424
9,False,10,1,H,-0.2266,-0.5000,-0.5000,-0.5000,H,True,118
9,False,10,2,H,-0.1644,-0.5000,-0.5000,-0.5000,H,True,63
9,False,10,3,H,-0.1404,-0.5000,-0.5000,-0.5000,H,True,47
9,False,10,4,H,-0.1111,-0.5000,-0.5000,-0.5000,H,True,26
9,False,10,5,H,0.0588,-0.5000,-0.5000,-0.5000,H,True,24
9,False,11,-5,H,0.0000,-0.5000,-0.5000,-0.5000,H,True,6
9,False,11,-4,H,0.1765,-0.5000,-0.5000,-0.5000,H,True,7
9,False,11,-3,H,0.2500,-0.5000,-0.5000,-0.5000,H,True,6
9,False,11,-2,H,0.2609,-0.5000,-0.5000,-0.5000,H,True,13
9,False,11,-1,H,0.0588,-0.5000,-0.5000,-0.5000,H,True,24
9,False,11,0,H,0.1609,-0.5000,-0.5000,-0.5000,H,True,77
9,False,11,1,H,0.1212,-0.5000,-0.5000,-0.5000,H,True,23
9,False,11,2,H,0.0000,-0.5000,-0.5000,-0.5000,H,True,13
9,False,11,3,H,0.3333,-0.5000,-0.5000,-0.5000,H,True,5
9,False,11,4,H,0.4667,-0.5000,-0.5000,-0.5000,H,True,5
9,False,11,5,H,0.4667,-0.5000,-0.5000,-0.5000,H,True,5
10,False,2,-5,D,-0.5000,-0.5000,0.7778,-0.5000,D,True,17
10,False,2,-4,D,-0.5000,-0.5000,0.5000,-0.5000,D,True,8
10,False,2,-3,D,-0.5000,-0.5000,0.4286,-0.5000,D,True,11
10,False,2,-2,D,-0.5000,-0.5000,0.2558,-0.5000,D,True,33
10,False,2,-1,D,-0.5000,-0.5000,0.3696,-0.5000,D,True,36
10,False,2,0,D,-0.5000,-0.5000,0.2215,-0.5000,D,True,139
10,False,2,1,D,-0.5000,-0.5000,0.3953,-0.5000,D,True,33
10,False,2,2,D,-0.5000,-0.5000,0.2500,-0.5000,D,True,18
10,False,2,3,D,-0.5000,-0.5000,1.0556,-0.5000,D,True,8
10,False,2,4,D,-0.5000,-0.5000,0.5833,-0.5000,D,True,2
10,False,2,5,D,-0.5000,-0.5000,0.7895,-0.5000,D,True,9
10,False,3,-5,D,-0.5000,-0.5000,0.2308,-0.5000,D,True,3
10,False,3,-4,D,-0.5000,-0.5000,0.9375,-0.5000,D,True,6
10,False,3,-3,D,-0.5000,-0.5000,0.0400,-0.5000,D,True,15
10,False,3,-2,D,-0.5000,-0.5000,0.7391,-0.5000,D,True,13
10,False,3,-1,D,-0.5000,-0.5000,0.4510,-0.5000,D,True,41
10,False,3,0,D,-0.5000,-0.5000,0.5497,-0.5000,D,True,141
10,False,3,1,D,-0.5000,-0.5000,0.5349,-0.5000,D,True,33
10,False,3,2,D,-0.5000,-0.5000,0.4643,-0.5000,D,True,18
10,False,3,3,D,-0.5000,-0.5000,0.1154,-0.5000,D,True,16
10,False,3,4,D,-0.5000,-0.5000,1.0000,-0.5000,D,True,5
10,False,3,5,D,-0.5000,-0.5000,0.5385,-0.5000,D,True,3
10,False,4,-5,D,-0.5000,-0.5000,0.0417,-0.5000,D,True,14
10,False,4,-4,D,-0.5000,-0.5000,0.5000,-0.5000,D,True,12
10,False,4,-3,D,-0.5000,-0.5000,0.6818,-0.5000,D,True,12
10,False,4,-2,D,-0.5000,-0.5000,0.8710,-0.5000,D,True,21
10,False,4,-1,D,-0.5000,-0.5000,0.5122,-0.5000,D,True,31
10,False,4,0,D,-0.5000,-0.5000,0.5652,-0.5000,D,True,151
10,False,4,1,D,-0.5000,-0.5000,1.0000,-0.5000,D,True,31
10,False,4,2,D,-0.5000,-0.5000,0.8214,-0.5000,D,True,18
10,False,4,3,D,-0.5000,-0.5000,0.3889,-0.5000,D,True,8
10,False,4,4,D,-0.5000,-0.5000,0.7647,-0.5000,D,True,7
10,False,4,5,D,-0.5000,-0.5000,0.6875,-0.5000,D,True,6
10,False,5,-5,D,-0.5000,-0.5000,0.7727,-0.5000,D,True,12
10,False,5,-4,D,-0.5000,-0.5000,0.8500,-0.5000,D,True,10
10,False,5,-3,D,-0.5000,-0.5000,0.4194,-0.5000,D,True,21
